,label,root_id
1536,JO-F_R,720575940638142953
1537,JO-F_R,720575940638144233
1538,JO-F_R,720575940621020257
1539,JO-F_R,720575940630625132
1540,JO-F_R,720575940611057506
1541,JO-F_R,720575940612567449
1542,JO-F_R,720575940633626082
1543,JO-F_R,720575940624846835
1544,JO-F_R,720575940635159659
1545,JO-F_R,720575940623151565
1546,JO-F_R,720575940622171169
1547,JO-F_R,720575940632683212
1548,JO-F_R,720575940615230175
1549,JO-F_R,720575940625929765
1550,JO-F_R,720575940608399452
1551,JO-F_R,720575940629032015
1552,JO-F_R,720575940617241659
1553,JO-F_R,720575940636475511
1554,JO-F_R,720575940625966350
1555,JO-F_R,720575940619697624
1556,JO-F_R,720575940618003284
1557,JO-F_R,720575940647034420
1558,JO-F_R,720575940611121362
1559,JO-F_R,720575940619416881
1560,JO-F_L,720575940623543236
1561,JO-F_R,720575940626606594
1562,JO-F_R,720575940626570648
1563,JO-F_R,720575940617145300
1564,JO-F_R,720575940607544329
1565,JO-F_R,720575940626149578
1566,JO-F_R,720575940634683488
1567,JO-F_R,720575940614684834
1568,JO-F_R,720575940628539335
1569,JO-F_R,720575940631769845
1570,JO-F_R,720575940647404932
1571,JO-F_R,720575940644611016
1572,JO-F_R,720575940625912250
1573,JO-mz_L,720575940616064546
1574,JO-mz_L,720575940639904475
1575,JO-mz_L,720575940631098338
1576,JO-mz_L,720575940628978409
1577,JO-mz_L,720575940600646173
1578,JO-mz_L,720575940632615379
1579,JO-mz_L,720575940639360245
1580,JO-mz_R,720575940617807227
1581,JO-mz_R,720575940618603179
1582,JO-mz_R,720575940613425459
1583,JO-mz_R,720575940633378411
1584,JO-mz_R,720575940620658310
1585,JO-mz_L,720575940627350504
1586,JO-mz_R,720575940614831558
1587,JO-mz_R,720575940626673490
1588,JO-mz_L,720575940640719861
1589,JO-mz_L,720575940618633782
1590,JO-mz_L,720575940645728803
1591,JO-mz_R,720575940628379471
1592,JO-mz_R,720575940637039962
1593,JO-mz_R,720575940612478181
1594,JO-mz_L,720575940620276144
1595,JO-mz_R,720575940614830604
1596,JO-mz_L,720575940610711416
1597,JO-mz_L,720575940630832635
1598,JO-mz_L,720575940627493096
1599,JO-mz_L,720575940630834171
1600,JO-mz_L,720575940622811903
1601,JO-mz_L,720575940646062115
1602,JO-mz_L,720575940620740078
1603,JO-mz_L,720575940633287394
1604,JO-mz_L,720575940612684402
1605,JO-mz_L,720575940614280359
1606,JO-mz_L,720575940639290045
1607,JO-mz_R,720575940627372602
1608,JO-mz_R,720575940609003733
1609,JO-mz_R,720575940617795814
1610,JO-mz_R,720575940630324284
