,old_id,new_id,confidence,changed
500,720575940645537902,720575940645537902,1,False
501,720575940645556334,720575940645556334,1,False
502,720575940646173748,720575940646173748,1,False
503,720575940646443316,720575940646443316,1,False
504,720575940646753412,720575940646753412,1,False
505,720575940647031860,720575940647031860,1,False
506,720575940647560500,720575940647560500,1,False
507,720575940648180868,720575940648180868,1,False
508,720575940648654468,720575940648654468,1,False
509,720575940650282742,720575940650282742,1,False
510,720575940652104694,720575940652104694,1,False
511,720575940653310198,720575940653310198,1,False
512,720575940654094241,720575940654094241,1,False
513,720575940660220289,720575940660220289,1,False
514,720575940660269185,720575940660269185,1,False
515,720575940602534112,720575940602534112,1,False
516,720575940602864300,720575940602864300,1,False
517,720575940603489824,720575940603489824,1,False
518,720575940603580960,720575940603580960,1,False
519,720575940603591014,720575940603591014,1,False
520,720575940603786686,720575940603786686,1,False
521,720575940603874784,720575940603874784,1,False
522,720575940603980256,720575940603980256,1,False
523,720575940604103084,720575940604103084,1,False
524,720575940604284128,720575940604284128,1,False
525,720575940604470956,720575940604470956,1,False
526,720575940604729312,720575940604729312,1,False
527,720575940605009097,720575940605009097,1,False
528,720575940605041330,720575940605041330,1,False
529,720575940605450342,720575940605450342,1,False
530,720575940605513649,720575940605513649,1,False
531,720575940605656521,720575940605656521,1,False
532,720575940605658033,720575940605658033,1,False
533,720575940605950496,720575940605950496,1,False
534,720575940606179686,720575940606179686,1,False
535,720575940606222014,720575940606222014,1,False
536,720575940606342089,720575940606342089,1,False
537,720575940606633248,720575940606633248,1,False
538,720575940606702601,720575940606702601,1,False
539,720575940606753884,720575940606753884,1,False
540,720575940606756309,720575940606756309,1,False
541,720575940606784265,720575940606784265,1,False
542,720575940606856405,720575940606856405,1,False
543,720575940606866377,720575940606866377,1,False
544,720575940607037635,720575940607037635,1,False
545,720575940607178709,720575940607178709,1,False
546,720575940607378633,720575940607378633,1,False
547,720575940607761244,720575940607761244,1,False
548,720575940607854793,720575940607854793,1,False
549,720575940607971337,720575940607971337,1,False
550,720575940608076739,720575940608076739,1,False
551,720575940608145026,720575940608145026,1,False
552,720575940608409355,720575940608409355,1,False
553,720575940608838958,720575940608838958,1,False
554,720575940608877266,720575940608877266,1,False
555,720575940609260494,720575940609260494,1,False
556,720575940609316050,720575940609316050,1,False
557,720575940609366648,720575940609366648,1,False
558,720575940609417995,720575940609417995,1,False
559,720575940609719250,720575940609719250,1,False
560,720575940609844117,720575940609844117,1,False
561,720575940609948514,720575940609948514,1,False
562,720575940610010521,720575940610010521,1,False
563,720575940610091955,720575940610091955,1,False
564,720575940610173048,720575940610173048,1,False
565,720575940610199781,720575940610199781,1,False
566,720575940610236514,720575940610236514,1,False
567,720575940610309034,720575940610309034,1,False
568,720575940610341582,720575940610341582,1,False
569,720575940610348458,720575940610348458,1,False
570,720575940610440402,720575940610440402,1,False
571,720575940610505006,720575940610505006,1,False
572,720575940610677828,720575940610677828,1,False
573,720575940610715346,720575940610715346,1,False
574,720575940610863310,720575940610863310,1,False
575,720575940610872014,720575940610872014,1,False
576,720575940610935410,720575940610935410,1,False
577,720575940611016910,720575940611016910,1,False
578,720575940611087786,720575940611087786,1,False
579,720575940611102437,720575940611102437,1,False
580,720575940611225237,720575940611225237,1,False
581,720575940611237594,720575940611237594,1,False
582,720575940611462885,720575940611462885,1,False
583,720575940611474925,720575940611474925,1,False
584,720575940611498419,720575940611498419,1,False
585,720575940611552370,720575940611552370,1,False
586,720575940611610670,720575940611610670,1,False
587,720575940611622826,720575940611622826,1,False
588,720575940611644529,720575940611644529,1,False
589,720575940611654570,720575940611654570,1,False
590,720575940611735002,720575940611735002,1,False
591,720575940611765201,720575940611765201,1,False
592,720575940611881139,720575940611881139,1,False
593,720575940611886289,720575940611886289,1,False
594,720575940611956197,720575940611956197,1,False
595,720575940611976618,720575940611976618,1,False
596,720575940611981029,720575940611981029,1,False
597,720575940612014131,720575940612014131,1,False
598,720575940612028017,720575940612028017,1,False
599,720575940612058543,720575940612058543,1,False
600,720575940612288947,720575940612288947,1,False
601,720575940612311987,720575940612311987,1,False
602,720575940612335539,720575940612335539,1,False
603,720575940612366322,720575940612366322,1,False
604,720575940612373423,720575940612373423,1,False
605,720575940612429714,720575940612429714,1,False
606,720575940612429743,720575940612429743,1,False
607,720575940612557994,720575940612557994,1,False
608,720575940612586151,720575940612586151,1,False
609,720575940612629210,720575940612629210,1,False
610,720575940612682467,720575940612682467,1,False
611,720575940612698287,720575940612698287,1,False
612,720575940612804862,720575940612804862,1,False
613,720575940612805118,720575940612805118,1,False
614,720575940612922851,720575940612922851,1,False
615,720575940613088426,720575940613088426,1,False
616,720575940613200706,720575940613200706,1,False
617,720575940613358450,720575940613358450,1,False
618,720575940613535554,720575940613535554,1,False
619,720575940613558509,720575940613558509,1,False
620,720575940613589167,720575940613589167,1,False
621,720575940613590579,720575940613590579,1,False
622,720575940613632153,720575940613632153,1,False
623,720575940613636325,720575940613636325,1,False
624,720575940613668620,720575940613668620,1,False
